Date,Time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftElbow_x,LeftElbow_y,LeftElbow_z,LeftWrist_xLeftWrist_y,z8,LeftWrist_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightElbow_x,RightElbow_y,RightElbow_z,RightWrist_x,RightWrist_y,RightWrist_z,RightHand_x,RightHand_y,RightHand_z,roundNum,difficulty,totalEggs,lhTime,lhCaughtEggs,rhTime,rhCaughtEggs,rhDominant,xScale,yScale,timeScale
2015-01-23,15:28:04.378,-138.0629,212.7383,-1636.716,-142.8154,20.55772,-1677.015,-301.179,-68.64813,-1671.015,-330.0237,-296.9485,-1602.448,-474.2013,-382.3646,-1488.42,-511.0492,-423.3785,-1467.593,21.40881,-60.05299,-1707.273,87.23153,-268.5992,-1634.769,152.0351,-436.1078,-1501.234,175.2772,-499.974,-1459.529,,,,,,,,,,,
2015-01-23,15:28:04.453,-137.8701,211.225,-1631.797,-141.4254,19.66215,-1674.638,-300.9266,-69.12206,-1668.705,-329.9109,-296.9321,-1601.442,-473.7294,-383.4949,-1488.752,-510.9693,-424.7534,-1467.553,21.44118,-62.07137,-1703.328,87.50841,-269.4938,-1631.577,151.7148,-436.3677,-1500.115,175.704,-501.4854,-1459.357,,,,,,,,,,,
2015-01-23,15:28:04.526,-136.1352,208.6402,-1621.639,-138.3923,18.68611,-1668.459,-300.4475,-69.92837,-1663.838,-330.0294,-296.4239,-1600.754,-474.7067,-384.8101,-1491.622,-519.8234,-418.6677,-1475.399,21.48434,-64.4044,-1695.223,85.84335,-281.9124,-1672.678,19.19351,-370.67,-1500.778,-3.023107,-400.2558,-1446.708,,,,,,,,,,,
2015-01-23,15:28:04.602,-135.0108,206.0567,-1613.581,-137.2027,17.71717,-1663.293,-300.1855,-70.28437,-1660.441,-330.1615,-296.2557,-1599.85,-477.2234,-385.0804,-1495.508,-515.9344,-419.1733,-1468.843,21.80142,-65.79354,-1689.922,86.24904,-282.4489,-1669.784,18.39052,-373.7136,-1500.283,-4.228985,-404.1351,-1447.007,,,,,,,,,,,
2015-01-23,15:28:04.690,-134.1606,204.2848,-1607.762,-137.2067,15.07451,-1656.133,-299.7719,-71.2819,-1655.921,-330.3766,-297.8213,-1598.051,-475.9468,-386.0165,-1491.287,-516.2799,-418.6602,-1466.175,21.9855,-66.48853,-1685.563,86.66824,-284.8919,-1666.425,18.09642,-378.0192,-1498.582,-4.760858,-409.0616,-1445.85,,,,,,,,,,,
2015-01-23,15:28:04.774,-132.9068,202.0578,-1600.806,-138.388,13.69467,-1650.771,-299.2935,-71.98563,-1650.268,-331.64,-301.5693,-1594.869,-479.7168,-386.3657,-1488.904,-519.8477,-418.2098,-1461.915,22.25483,-67.33897,-1681.17,87.79517,-285.8559,-1665.855,19.85759,-383.8516,-1500.739,181.9993,-339.5562,-1436.217,,,,,,,,,,,
2015-01-23,15:28:04.853,-132.8244,201.1974,-1597.79,-139.3015,12.84708,-1648.231,-299.3472,-71.99344,-1648.23,-331.7003,-301.7301,-1594.127,-480.2274,-387.2024,-1489.179,-511.7321,-427.6605,-1461.622,22.2008,-67.45719,-1679.769,87.98315,-287.3797,-1665.427,24.45842,-389.9261,-1501.22,80.1478,-388.6512,-1445.541,,,,,,,,,,,
2015-01-23,15:28:04.933,-132.5685,200.2675,-1595.291,-140.1593,12.40191,-1646.242,-299.2574,-72.91949,-1645.372,-332.1312,-301.6205,-1592.319,-481.6644,-388.878,-1490.345,-516.8663,-428.5312,-1465.486,22.0344,-68.07529,-1678.041,87.99328,-288.1433,-1665.612,28.39784,-394.8586,-1502.516,66.00136,-452.2003,-1462.824,,,,,,,,,,,
2015-01-23,15:28:05.019,-132.3258,199.7711,-1594.138,-140.6539,12.24097,-1645.506,-299.4576,-73.21842,-1644.477,-332.2265,-302.4665,-1591.501,-482.1829,-388.8793,-1489.251,-512.0291,-430.1382,-1460.02,22.08426,-68.47446,-1677.831,88.15403,-288.8705,-1665.812,32.16696,-399.5995,-1504.11,69.25373,-457.6891,-1464.604,,,,,,,,,,,
2015-01-23,15:28:05.091,-132.1806,199.4444,-1593.173,-141.5693,11.92955,-1644.655,-299.6087,-73.54662,-1643.888,-332.3459,-304.1953,-1590.995,-483.3518,-387.9719,-1487.737,-515.4413,-428.2319,-1459.804,21.89943,-68.55812,-1677.559,87.7774,-290.1316,-1665.929,28.66534,-398.2054,-1503.327,81.0667,-391.2034,-1444.293,,,,,,,,,,,
2015-01-23,15:28:05.155,-131.8731,198.9129,-1591.998,-142.0579,11.91126,-1644.269,-299.4399,-74.00188,-1643.257,-332.3918,-305.1107,-1590.684,-486.4939,-387.3471,-1490.805,-524.2501,-426.0766,-1468.426,21.83859,-68.69901,-1677.413,87.59164,-290.9365,-1665.93,27.46398,-398.3394,-1503.037,81.66154,-393.5993,-1445.489,,,,,,,,,,,
2015-01-23,15:28:05.229,-131.1058,197.861,-1590.231,-142.2363,11.80735,-1643.902,-298.5269,-74.91682,-1640.079,-331.6792,-305.3735,-1588.033,-485.1115,-386.8189,-1486.022,-524.2848,-425.0029,-1465.303,21.874,-68.78135,-1677.316,87.42543,-291.498,-1665.764,25.79289,-421.7455,-1432.353,88.47621,-469.9785,-1429.548,,,,,,,,,,,
2015-01-23,15:28:05.311,-130.2153,196.3718,-1587.105,-142.0838,11.12696,-1642.46,-297.1897,-76.07604,-1635.99,-330.8394,-305.0918,-1586.351,-484.0348,-386.2892,-1483.44,-530.1143,-419.9677,-1472.093,21.69209,-69.19026,-1676.302,87.56362,-292.04,-1665.375,35.37299,-405.6098,-1503.678,72.11678,-461.6827,-1462.397,,,,,,,,,,,
2015-01-23,15:28:05.396,-129.3928,194.6169,-1583.253,-142.4734,9.97893,-1638.872,-296.9676,-76.49277,-1633.162,-330.3649,-305.4435,-1583.857,-487.6142,-382.9098,-1484.458,-528.7181,-420.4729,-1468.168,21.85142,-69.45197,-1674.549,87.6366,-292.3759,-1664.998,33.8185,-404.4398,-1502.681,70.77121,-460.6721,-1462.264,,,,,,,,,,,
2015-01-23,15:28:05.481,-126.1541,191.0693,-1572.678,-139.806,5.949981,-1628.017,-294.5721,-77.59638,-1625.81,-330.6203,-305.6089,-1581.8,-488.1239,-384.4431,-1483.976,-534.0612,-417.5103,-1472.294,22.83527,-70.53113,-1668.537,87.8924,-293.5819,-1662.961,34.53717,-405.8245,-1500.578,71.16747,-461.8904,-1460.22,,,,,,,,,,,
2015-01-23,15:28:05.573,-122.8617,186.8117,-1557.915,-134.5054,3.130029,-1616.688,-291.621,-79.40749,-1614.379,-330.7276,-305.2897,-1577.624,-267.4334,-458.0644,-1461.131,-246.3353,-508.9893,-1425.446,25.5703,-73.97582,-1655.095,88.609,-294.352,-1659.659,25.56261,-399.9548,-1496.337,62.53296,-456.9971,-1458.216,,,,,,,,,,,
2015-01-23,15:28:05.662,-121.389,183.0815,-1545.078,-132.2233,-0.3247436,-1605.789,-289.5053,-82.02521,-1604.154,-331.1613,-306.5244,-1574.667,-267.002,-458.6764,-1458.016,-245.6155,-509.3937,-1422.273,26.8264,-74.73356,-1645.691,89.91915,-294.0443,-1657.175,149.8078,-485.8952,-1472.928,180.6535,-532.9291,-1460.547,,,,,,,,,,,
2015-01-23,15:28:05.728,-118.5805,179.2744,-1531.045,-131.8238,-3.112524,-1594.117,-287.9106,-84.92204,-1593.143,-332.7802,-307.8747,-1571.056,-246.288,-438.7591,-1442.361,-217.4573,-482.3872,-1402.597,29.7992,-78.06719,-1636.405,94.01402,-298.7432,-1654.946,22.86081,-417.4602,-1422.802,83.04399,-467.0708,-1425.762,,,,,,,,,,,
2015-01-23,15:28:05.827,-115.9689,171.284,-1508.335,-129.6551,-11.8347,-1575.269,-287.1482,-86.98083,-1579.78,-334.1947,-309.3054,-1567.116,-271.83,-479.8043,-1482.306,-251.0418,-536.6373,-1457.162,33.74557,-83.58889,-1620.109,94.56805,-299.7124,-1642.659,162.5695,-471.6234,-1494.185,183.6379,-531.5323,-1448.02,,,,,,,,,,,
2015-01-23,15:28:05.939,-113.6917,164.944,-1487.966,-128.5893,-16.44191,-1560.079,-286.5149,-90.76939,-1565.053,-334.3152,-312.4548,-1561.324,-268.0648,-473.6481,-1461.582,-245.9813,-527.3792,-1431.452,35.90047,-89.16839,-1603.553,95.51728,-300.1573,-1635.003,6.640814,-387.5224,-1391.091,1.147725,-447.2333,-1250.803,,,,,,,,,,,
2015-01-23,15:28:06.013,-114.3793,155.8842,-1467.999,-126.9378,-24.81368,-1545.383,-286.4145,-94.94984,-1554.229,-333.281,-314.4437,-1556.582,-236.072,-441.9355,-1431.918,-203.6689,-484.4327,-1393.469,37.0163,-90.99722,-1589.733,57.72546,-282.369,-1524.143,21.31845,-417.0708,-1355.632,1.06326,-447.3968,-1250.754,,,,,,,,,,,
2015-01-23,15:28:06.088,-115.2822,150.6668,-1457.915,-128.8158,-29.39392,-1538.509,-286.2142,-97.94263,-1547.95,-333.6312,-315.7459,-1554.452,-243.174,-449.0646,-1433.8,-213.0216,-493.5042,-1396.681,37.45135,-92.69733,-1582.447,96.17051,-301.5585,-1624.23,43.83522,-428.6443,-1475.41,100.7034,-479.6559,-1452.406,,,,,,,,,,,
2015-01-23,15:28:06.157,-116.5761,146.3048,-1448.621,-130.6095,-33.08562,-1531.192,-286.3017,-100.9254,-1542.031,-333.752,-316.8866,-1552.129,-240.0264,-448.8524,-1432.939,-208.7845,-492.8411,-1396.301,37.51583,-93.25159,-1576.846,97.01597,-300.8602,-1622.501,167.8155,-337.4743,-1434.544,189.1991,-348.5329,-1380.576,,,,,,,,,,,
2015-01-23,15:28:06.222,-117.5854,141.7515,-1441.145,-130.082,-35.79758,-1526.376,-286.0087,-102.7704,-1537.332,-333.9825,-317.7154,-1550.4,-239.2196,-449.0861,-1431.767,-207.632,-492.8763,-1395.307,37.20153,-94.8934,-1569.986,98.02285,-299.8918,-1619.313,180.0955,-342.5107,-1436.082,206.8039,-355.2807,-1381.526,,,,,,,,,,,
2015-01-23,15:28:06.298,-118.7009,137.5527,-1434.044,-128.5711,-38.0679,-1522.13,-285.5235,-103.9185,-1533.282,-334.0857,-318.1689,-1549.645,-251.7187,-456.1508,-1427.718,-224.263,-502.1448,-1390.151,37.06749,-96.5051,-1564.178,98.29633,-298.8949,-1616.376,196.861,-529.5657,-1545.133,195.2089,-551.0815,-1421.709,,,,,,,,,,,
2015-01-23,15:28:06.372,-119.4634,133.7211,-1427.954,-127.657,-40.79643,-1518.215,-286.2176,-105.9315,-1529.985,-334.7849,-319.7284,-1547.739,-252.2903,-458.566,-1429.176,-224.792,-504.8452,-1392.724,36.77382,-98.58229,-1559.455,98.15418,-299.6767,-1612.742,180.5117,-495.6266,-1500.949,193.8435,-552.5776,-1427.808,,,,,,,,,,,
2015-01-23,15:28:06.484,-121.1423,128.9866,-1418.413,-128.2138,-44.51579,-1511.542,-288.2276,-108.4067,-1525.443,-336.6663,-320.6988,-1545.468,-253.092,-460.5494,-1429.817,-225.2339,-507.1663,-1394.321,35.04483,-100.2664,-1552.819,97,-299.6302,-1610.724,187.5311,-496.6862,-1503.962,193.9105,-552.3661,-1430.749,,,,,,,,,,,
2015-01-23,15:28:06.563,-122.0916,126.7747,-1415.526,-128.6821,-46.55513,-1509.81,-288.5519,-109.8354,-1523.276,-336.7555,-321.7605,-1543.956,-253.7723,-462.4795,-1429.304,-226.1113,-509.3859,-1394.135,33.58487,-99.86181,-1551.603,95.59819,-299.6867,-1615.255,184.9554,-503.1046,-1492.948,194.8977,-552.1533,-1428.943,,,,,,,,,,,
2015-01-23,15:28:06.626,-122.5258,126.4279,-1414.616,-128.9576,-47.50385,-1509.044,-289.4733,-110.789,-1522.391,-337.018,-322.8355,-1542.373,-220.0007,-427.9209,-1322.515,-170.565,-461.3851,-1245.847,32.61482,-98.71721,-1552.49,94.80157,-298.2311,-1626.27,184.5059,-499.3144,-1496.496,194.7465,-550.4306,-1434.404,,,,,,,,,,,
2015-01-23,15:28:06.705,-123.4716,126.1427,-1414.229,-130.5889,-49.13694,-1509.265,-290.7821,-112.3921,-1521.883,-337.4804,-324.0959,-1541.701,-191.6868,-427.0458,-1339.634,-170.3696,-461.4618,-1245.481,29.89828,-94.30127,-1560.955,99.74178,-287.1168,-1650.741,17.63692,-401.5907,-1446.917,177.8671,-332.5051,-1438.851,,,,,,,,,,,
2015-01-23,15:28:06.779,-124.7082,127.0317,-1415.71,-133.6579,-49.34059,-1511.191,-291.0884,-112.5287,-1522.141,-338.558,-323.7149,-1542.08,-192.8333,-426.5187,-1340.261,-170.3976,-461.5634,-1245.417,29.15286,-91.38158,-1568.225,97.27151,-278.1681,-1643.169,0.8599386,-401.001,-1422.974,-31.27725,-441.9454,-1352.601,,,,,,,,,,,
2015-01-23,15:28:06.845,-126.293,128.8761,-1418.866,-135.6675,-48.49009,-1512.557,-291.5286,-112.4594,-1522.992,-338.2698,-323.9974,-1542.064,-194.0414,-426.5535,-1339.514,-170.3601,-461.6699,-1245.121,29.11489,-87.99319,-1573.366,97.43107,-269.8662,-1643.528,-7.968746,-390.9618,-1427.141,-43.10202,-431.327,-1358.031,,,,,,,,,,,
2015-01-23,15:28:06.923,-127.8354,131.3024,-1422.765,-136.3758,-47.34111,-1515.095,-291.3625,-111.949,-1524.604,-338.1472,-323.8477,-1542.578,-194.5355,-426.2725,-1339.929,-170.1781,-461.8238,-1244.723,29.95601,-86.96242,-1577.374,99.78063,-270.569,-1653.03,24.84594,-375.8299,-1491.217,176.7356,-337.9977,-1436.709,,,,,,,,,,,
2015-01-23,15:28:06.994,-128.007,131.9199,-1424.993,-138.5956,-46.36989,-1517.249,-291.7741,-111.9067,-1526.304,-337.6272,-323.5927,-1543.519,-195.3714,-425.91,-1340.096,-169.6914,-462.0988,-1243.947,30.38852,-86.47694,-1579.533,102.2093,-269.1787,-1667.243,21.63639,-367.9193,-1429.627,-5.221253,-400.8329,-1353.428,,,,,,,,,,,
2015-01-23,15:28:07.096,-127.4034,131.7756,-1425.596,-139.5947,-45.6059,-1517.83,-291.586,-111.7116,-1527.174,-336.4574,-323.4172,-1544.553,-196.2493,-425.7671,-1339.864,-169.7561,-462.3698,-1243.865,31.33031,-86.69457,-1581.127,104.4703,-271.3973,-1677.695,165.9376,-437.1116,-1589.688,189.6076,-505.918,-1554.866,,,,,,,,,,,
2015-01-23,15:28:07.180,-125.1939,128.7185,-1420.823,-138.976,-46.99773,-1515.789,-290.7522,-111.7971,-1526.059,-335.113,-324.1068,-1544.484,-196.3216,-425.7702,-1338.582,-169.5418,-462.6303,-1243.028,34.8279,-87.57181,-1581.355,107.3093,-276.5573,-1677.573,170.3357,-480.381,-1517.395,186.3754,-528.1863,-1453.698,,,,,,,,,,,
2015-01-23,15:28:07.256,-122.437,123.6089,-1412.055,-137.1297,-52.31388,-1509.362,-289.7242,-114.4964,-1522.464,-334.2485,-324.8288,-1543.348,-194.3153,-425.5515,-1337.877,-169.3944,-462.7169,-1242.726,38.49894,-90.82384,-1577.326,107.9106,-276.4369,-1676.7,178.8748,-330.52,-1444.051,184.8107,-411.651,-1438.958,,,,,,,,,,,
2015-01-23,15:28:07.324,-120.0514,116.2188,-1399.586,-135.6338,-57.83679,-1500.893,-287.6063,-117.3026,-1516.098,-333.2203,-325.8694,-1542.349,-197.2278,-425.4376,-1333.666,-169.1828,-462.697,-1242.384,41.20556,-93.81743,-1568.043,109.9203,-277.5931,-1671.633,187.1405,-334.0518,-1437.524,189.6881,-415.4075,-1433.805,,,,,,,,,,,
2015-01-23,15:28:07.393,-117.2731,110.3453,-1388.515,-133.3742,-62.9236,-1492.758,-285.5713,-118.8152,-1509.178,-331.9341,-326.947,-1541.233,-197.15,-425.8878,-1331.53,-169.0749,-462.6169,-1242.171,43.00107,-96.25197,-1558.651,110.1009,-275.4496,-1665.363,184.748,-332.3148,-1438.345,209.6304,-351.2699,-1365.651,,,,,,,,,,,
2015-01-23,15:28:07.461,-114.2317,104.5848,-1377.653,-100.4527,-54.02916,-1485.083,-283.2934,-121.0118,-1502.53,-331.0053,-327.4657,-1538.783,-197.4465,-426.753,-1328.574,-169.0223,-462.5888,-1241.989,45.84208,-99.76276,-1552.762,110.3321,-276.6569,-1660.754,31.46627,-370.9396,-1421.389,-0.9906457,-479.4949,-1241.708,,,,,,,,,,,
2015-01-23,15:28:07.528,-111.8889,100.188,-1369.517,-126.386,-72.16916,-1474.513,-281.8098,-123.5675,-1496.842,-330.9312,-327.9156,-1538.006,-195.988,-426.7601,-1328.638,-168.8275,-462.4445,-1241.541,47.75596,-102.4929,-1545.78,67.69102,-294.4283,-1527.089,-0.4928485,-421.513,-1300.547,1.194937,-469.0567,-1263.853,,,,,,,,,,,
2015-01-23,15:28:07.597,-109.6141,95.20534,-1361.992,-131.5722,-81.72372,-1468.956,-280.2045,-126.5098,-1492.624,-330.8899,-328.235,-1537.67,-194.0338,-426.6562,-1329.497,-168.7536,-462.3649,-1241.331,50.01754,-105.0978,-1542.536,67.12218,-297.2553,-1524.188,-1.69538,-424.2156,-1297.869,-0.5540063,-471.8964,-1261.439,,,,,,,,,,,
2015-01-23,15:28:07.692,-107.12,90.4358,-1355.98,-130.8685,-87.58926,-1465.968,-277.7487,-129.4835,-1488.256,-330.1512,-328.8937,-1536.689,-192.8832,-427.0049,-1328.79,-168.1515,-462.3023,-1240.608,52.67025,-108.2298,-1538.413,69.35268,-300.3531,-1521.788,0.7396191,-426.5647,-1295.101,3.272285,-474.3981,-1258.972,,,,,,,,,,,
2015-01-23,15:28:07.776,-104.0074,89.34375,-1353.601,-126.737,-87.77878,-1465.03,-275.5741,-130.3079,-1486.316,-329.8786,-328.5944,-1535.695,-192.3351,-426.6746,-1328.143,-167.7059,-462.2509,-1240.127,55.54415,-110.3514,-1536.504,71.46184,-302.4539,-1518.656,1.888856,-427.3696,-1291.685,7.616307,-473.82,-1254.339,,,,,,,,,,,
2015-01-23,15:28:07.844,-101.7185,88.84312,-1352.968,-126.4423,-88.11165,-1464.548,-274.5874,-130.3529,-1485.479,-329.9687,-328.5799,-1535.707,-189.098,-427.2207,-1330.9,-167.4932,-462.4366,-1239.664,56.85928,-111.0189,-1535.699,70.51645,-303.22,-1515.783,2.151273,-428.4066,-1288.694,9.609481,-473.8385,-1250.549,,,,,,,,,,,
2015-01-23,15:28:07.919,-99.32358,88.88268,-1352.839,-126.2284,-88.17336,-1464.292,-273.9693,-130.2128,-1485.159,-329.9748,-328.5269,-1535.803,-190.4612,-427.9186,-1330.524,-166.6932,-462.7253,-1238.744,57.92853,-111.7011,-1535.322,70.56821,-303.9083,-1515.072,2.650224,-428.6565,-1287.699,11.27586,-473.6403,-1249.361,,,,,,,,,,,
2015-01-23,15:28:07.997,-96.49754,89.23228,-1353.379,-125.7018,-88.14518,-1464.29,-272.195,-130.0355,-1484.845,-330.3667,-327.8054,-1536.406,-188.6305,-427.157,-1332.859,-166.6646,-462.7873,-1238.557,59.05593,-112.2312,-1535.429,68.85449,-304.4855,-1513.248,0.1044571,-429.8271,-1286.617,12.60593,-473.6669,-1248.112,,,,,,,,,,,
2015-01-23,15:28:08.094,-92.45789,90.51123,-1355.252,-116.1259,-82.28602,-1467.83,-270.3952,-129.6099,-1485.021,-330.2583,-327.4908,-1536.77,-190.0546,-426.6725,-1332.243,-166.6857,-462.7606,-1238.57,61.42907,-112.4331,-1536.995,67.83843,-304.6859,-1513.544,-0.3068373,-429.4813,-1286.603,12.76942,-473.1265,-1248.151,,,,,,,,,,,
2015-01-23,15:28:08.190,-88.78874,93.90607,-1360.113,-112.8026,-77.04401,-1471.885,-268.3321,-127.9839,-1486.977,-329.7027,-327.1332,-1537.299,-186.0411,-426.71,-1335.665,-166.7127,-462.7782,-1238.544,62.2284,-112.0177,-1538.456,67.08434,-304.2065,-1514.184,0.5788952,-429.0708,-1286.925,10.00283,-473.6649,-1248.41,,,,,,,,,,,
2015-01-23,15:28:08.262,-87.09563,97.76309,-1365.982,-112.1805,-73.88776,-1475.501,-267.6884,-125.8634,-1490.02,-329.2746,-326.8806,-1537.772,-184.9901,-428.1135,-1337.568,-166.8872,-462.6616,-1238.923,62.84307,-110.9652,-1541.379,66.62095,-303.0439,-1515.037,0.8770451,-427.7909,-1287.568,9.483563,-472.2219,-1248.551,,,,,,,,,,,
2015-01-23,15:28:08.360,-85.86852,105.9229,-1377.987,-111.6201,-64.7379,-1485.297,-266.6646,-118.9309,-1497.701,-326.9351,-326.472,-1538.522,-187.6661,-426.698,-1334.255,-166.8605,-462.6844,-1238.863,63.3948,-107.0312,-1549.31,66.37721,-298.7477,-1517.88,-0.07543713,-423.9411,-1291.003,9.756355,-468.201,-1251.996,,,,,,,,,,,
2015-01-23,15:28:08.430,-86.26704,115.239,-1389.042,-110.0215,-58.83717,-1493.132,-266.4219,-115.1976,-1503.738,-326.3373,-325.1716,-1539.97,-188.7151,-426.1983,-1335.068,-166.7889,-462.6339,-1239.082,62.68579,-103.98,-1555.281,65.97361,-295.3562,-1520.557,0.8042455,-421.8336,-1294.141,6.680552,-466.1179,-1254.313,,,,,,,,,,,
2015-01-23,15:28:08.532,-87.91154,127.92,-1406.406,-110.9248,-47.94195,-1506.066,-267.4317,-107.2128,-1516.715,-325.8414,-323.0341,-1541.807,-190.9688,-425.5994,-1335.968,-165.7218,-462.7087,-1238.995,60.06345,-98.3595,-1565.112,65.97105,-288.9726,-1524.704,1.695998,-417.692,-1299.497,6.560541,-460.1375,-1257.448,,,,,,,,,,,
2015-01-23,15:28:08.634,-90.89188,139.6942,-1426.638,-109.353,-36.96979,-1523.776,-269.507,-99.54412,-1531.527,-324.7982,-320.0692,-1544.918,-192.6619,-424.0717,-1338.125,-164.1043,-462.9771,-1238.833,56.37103,-91.67999,-1579.131,64.75788,-281.1824,-1532.022,2.246648,-411.1196,-1307.158,3.060939,-466.7131,-1245.125,,,,,,,,,,,
2015-01-23,15:28:08.728,-96.0491,151.6809,-1446.648,-112.5326,-26.92807,-1540.053,-270.9647,-91.22897,-1545.646,-323.1838,-315.2366,-1549.455,-194.8551,-421.7764,-1341.568,-162.3786,-463.3965,-1238.248,50.14709,-83.12345,-1590.687,61.05137,-271.6952,-1539.066,1.331877,-404.1957,-1315.024,3.083947,-465.9612,-1244.986,,,,,,,,,,,
2015-01-23,15:28:08.791,-100.0674,159.2281,-1461.513,-114.4848,-20.14531,-1552.256,-273.2831,-86.93095,-1556.028,-322.0222,-313.8572,-1551.646,-195.7528,-420.9427,-1342.779,-161.7891,-463.401,-1238.058,46.64885,-77.65244,-1600.062,59.53111,-265.6252,-1546.065,2.800483,-397.9244,-1321.132,3.292779,-464.3559,-1245.294,,,,,,,,,,,
2015-01-23,15:28:08.898,-108.5839,168.8066,-1481.71,-121.6829,-13.5111,-1567.255,-277.6716,-83.50912,-1568.641,-322.8827,-310.4498,-1555.837,-189.7277,-423.3609,-1354.952,-161.9053,-463.2434,-1237.988,40.0617,-71.02801,-1612.479,59.77442,-257.5804,-1554.929,4.090387,-390.3301,-1330.145,9.914885,-446.7358,-1271.64,,,,,,,,,,,
2015-01-23,15:28:08.982,-117.2678,177.5277,-1500.929,-123.7542,-7.244658,-1577.755,-282.6904,-81.09774,-1579.164,-324.2206,-308.3698,-1557.962,-201.3909,-412.1807,-1444.7,-162.2521,-463.0979,-1237.573,33.4159,-61.89122,-1624.764,123.041,-233.4883,-1698.045,91.00525,-285.212,-1458.205,80.32666,-302.4532,-1381.166,,,,,,,,,,,
2015-01-23,15:28:09.060,-123.8208,181.7742,-1511.773,-127.9982,-4.090811,-1582.909,-286.6632,-79.98918,-1584.471,-324.5606,-308.3772,-1559.223,-201.4894,-416.9632,-1421.167,-162.0719,-463.3045,-1237.012,29.12549,-60.15058,-1628.35,121.2396,-243.0856,-1740.682,128.8876,-242.3877,-1472.46,130.9951,-257.3117,-1456.11,,,,,,,,,,,
2015-01-23,15:28:09.159,-134.7668,188.0412,-1526,-132.1773,-0.4954223,-1588.885,-291.7705,-78.01453,-1591.048,-326.0139,-306.6709,-1561.471,-196.5187,-419.9386,-1357.843,-161.5645,-463.3959,-1235.859,21.43015,-58.04332,-1634.22,121.8356,-247.1936,-1751.094,139.3545,-238.1395,-1483.142,146.4019,-239.9621,-1459.937,,,,,,,,,,,
2015-01-23,15:28:09.222,-140.445,191.7845,-1534.591,-136.2011,2.67185,-1594.661,-294.8126,-77.92957,-1594.428,-327.2347,-305.7127,-1562.666,-210.299,-412.4448,-1347.433,-180.2216,-443.4657,-1278.678,18.48911,-57.37193,-1637.845,119.5639,-247.0455,-1750.08,136.8013,-243.6347,-1481.732,141.3719,-245.5637,-1460.425,,,,,,,,,,,
2015-01-23,15:28:09.293,-146.543,194.0631,-1540.488,-139.8186,4.477581,-1597.318,-299.2263,-78.45235,-1598.252,-328.8722,-307.0838,-1563.646,-205.4282,-412.5996,-1351.514,-159.6904,-463.5401,-1234.351,15.22232,-56.82264,-1639.73,114.1809,-237.9771,-1714.984,112.0323,-267.466,-1474.774,116.9382,-264.7636,-1461.558,,,,,,,,,,,
2015-01-23,15:28:09.372,-152.7354,195.615,-1545.48,-143.962,6.535877,-1598.889,-304.5936,-78.53072,-1602.303,-331.4152,-306.0821,-1565.192,-219.1192,-410.2905,-1346.056,-183.9843,-441.6071,-1280.255,11.81545,-56.77678,-1639.19,103.1695,-240.1092,-1696.701,84.1433,-292.345,-1465.493,91.25773,-253.0362,-1420.999,,,,,,,,,,,
2015-01-23,15:28:09.463,-159.9989,197.6164,-1553.028,-147.0488,8.733412,-1600.072,-311.3969,-76.46554,-1607.007,-290.7013,-271.0909,-1505.888,-186.6072,-407.4015,-1309.997,-158.8654,-463.6815,-1233.813,8.561007,-56.08115,-1641.267,88.11542,-250.652,-1672.306,56.60144,-317.5586,-1472.234,46.09678,-339.8608,-1408.464,,,,,,,,,,,
2015-01-23,15:28:09.577,-166.1095,199.3389,-1556.783,-155.8154,10.12673,-1600.631,-318.3699,-76.27341,-1610.07,-294.5497,-269.1906,-1507.524,-187.134,-405.6553,-1310.726,-158.8622,-463.456,-1233.512,0.812012,-55.69496,-1639.282,78.06526,-259.6761,-1667.453,21.12504,-392.3776,-1442.319,2.144963,-436.6115,-1370.2,,,,,,,,,,,
2015-01-23,15:28:09.660,-167.6892,199.3079,-1557.271,-157.4908,9.782514,-1600.848,-320.6117,-76.38727,-1610.959,-295.9508,-269.4509,-1508.021,-186.8454,-405.2615,-1310.299,-158.8329,-463.4724,-1233.466,-0.8238895,-56.22985,-1638.885,78.06857,-260.699,-1667.581,22.82263,-394.7684,-1442.845,4.407313,-439.4581,-1370.861,,,,,,,,,,,
2015-01-23,15:28:09.723,-169.3788,198.6126,-1557.127,-158.7723,9.56396,-1601.036,-321.9139,-77.24484,-1611.472,-296.7449,-269.807,-1508.26,-186.9898,-405.2925,-1310.391,-158.8021,-463.4592,-1233.439,-2.620563,-56.29082,-1637.96,78.00919,-260.9763,-1667.832,-31.48233,-394.1296,-1505.779,-67.97951,-438.514,-1454.69,,,,,,,,,,,
2015-01-23,15:28:09.796,-170.3276,198.0879,-1556.779,-159.5271,9.483624,-1601.404,-323.1293,-77.65402,-1611.986,-297.0711,-269.4753,-1508.527,-190.6957,-401.5583,-1335.694,-158.809,-463.441,-1233.363,-3.721614,-56.07516,-1637.839,78.10911,-261.2346,-1667.992,147.7303,-317.3531,-1488.997,180.4028,-336.3629,-1420.504,,,,,,,,,,,
