t,x1,y1,z1,x2,y2,z2,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,gameNum,roundNum,difficulty,totalEggs,lhTime,lhCaughtEggs,rhTime,rhCaughtEggs,rhDominant,xScale,yScale,timeScale
2015-01-23 10:46:02.715,-4.806745,172.4151,-1400.506,13.93171,-18.0642,-1435.49,-154.4012,-119.0042,-1436.912,-171.4467,-317.5425,-1350.096,-95.11943,-440.2631,-1231.752,-69.67699,-481.1699,-1195.288,180.7796,-108.2081,-1417.308,238.0798,-312.7737,-1364.349,187.8388,-478.8056,-1228.169,125.578,-446.009,-1190.726,,,,,,,,,,,,
2015-01-23 10:46:02.790,-4.963139,172.3353,-1400.378,13.81004,-18.25462,-1435.444,-154.4955,-119.0714,-1437.056,-171.4454,-317.6285,-1350.177,-95.39181,-440.8006,-1232.159,-70.0406,-481.8579,-1195.803,180.7153,-108.2625,-1417.244,238.0273,-312.844,-1364.318,187.8475,-479.1042,-1228.625,125.8647,-446.0854,-1191.076,,,,,,,,,,,,
2015-01-23 10:46:02.876,-5.262141,172.1782,-1400.214,13.63955,-18.49592,-1435.3,-154.7065,-119.57,-1436.753,-171.4734,-317.6804,-1350.283,-94.1539,-440.4418,-1232.706,-68.38075,-481.3622,-1196.499,180.5368,-108.2404,-1417.114,237.9934,-312.8297,-1364.297,188.4884,-481.2635,-1233.623,128.277,-447.8885,-1193.989,,,,,,,,,,,,
2015-01-23 10:46:02.950,-5.321996,172.1889,-1400.194,13.58311,-18.54208,-1435.3,-154.8371,-120.0937,-1436.32,-171.497,-317.7522,-1350.352,-94.95055,-441.1491,-1232.971,-69.43506,-482.2814,-1196.828,180.4908,-108.2168,-1417.085,238.0083,-312.8458,-1364.282,190.1416,-443.5128,-1239.236,127.3266,-442.0388,-1190.844,,,,,,,,,,,,
2015-01-23 10:46:03.060,-5.533393,171.9776,-1399.968,13.42047,-18.68296,-1435.279,-155.1038,-120.6953,-1435.81,-171.5034,-317.7806,-1350.399,-95.54092,-441.5349,-1233.065,-70.22012,-482.7863,-1196.937,180.5192,-108.2262,-1417.083,238.0368,-312.8235,-1364.313,186.0081,-476.7367,-1229.432,124.7015,-444.9689,-1190.802,,,,,,,,,,,,
2015-01-23 10:46:03.151,-5.586533,171.8314,-1399.804,13.31876,-18.86077,-1435.256,-154.8449,-119.032,-1438.296,-171.4897,-317.8721,-1350.447,-95.29354,-441.2387,-1232.843,-69.89482,-482.3609,-1196.624,180.4615,-108.232,-1417.048,238.0144,-312.7943,-1364.302,191.1321,-442.7895,-1238.16,128.3266,-443.0679,-1190.03,,,,,,,,,,,,
2015-01-23 10:46:03.248,-5.766257,171.8859,-1399.797,13.27418,-18.93973,-1435.276,-155.2118,-120.3815,-1436.938,-171.4938,-317.9227,-1350.535,-95.95197,-441.9128,-1233.199,-70.77136,-483.2428,-1197.07,180.3594,-108.2367,-1416.992,238.0317,-312.8465,-1364.285,189.4914,-481.223,-1233.349,129.2777,-448.3759,-1194.143,,,,,,,,,,,,
2015-01-23 10:46:03.319,-5.905931,171.7708,-1399.624,13.08862,-19.15747,-1435.292,-155.3943,-120.8451,-1436.49,-171.5164,-318.0634,-1350.617,-95.18702,-440.9128,-1232.561,-69.74389,-481.8626,-1196.193,180.3543,-108.2381,-1416.99,238.0178,-312.8389,-1364.306,188.7331,-480.277,-1232.764,128.4808,-447.6243,-1193.634,,,,,,,,,,,,
2015-01-23 10:46:03.401,-6.248563,171.7343,-1399.609,13.07728,-19.18928,-1435.301,-155.5801,-121.2269,-1436.051,-171.5348,-318.0844,-1350.693,-91.57578,-438.1368,-1232.171,-64.92275,-478.1543,-1195.647,180.3013,-108.1873,-1416.987,237.9746,-312.7983,-1364.3,189.7028,-481.2799,-1233.862,129.6587,-448.4502,-1194.538,,,,,,,,,,,,
2015-01-23 10:46:03.475,-6.425958,171.4765,-1399.453,13.09247,-19.27718,-1435.298,-155.4147,-120.6282,-1436.793,-171.4868,-318.1317,-1350.709,-93.22723,-440.0065,-1233.001,-67.1407,-480.6314,-1196.748,180.3046,-108.1946,-1416.981,237.956,-312.7784,-1364.29,189.6362,-481.2233,-1234.647,129.8558,-448.5896,-1194.93,,,,,,,,,,,,
2015-01-23 10:46:03.595,-6.510293,171.3918,-1399.364,13.07195,-19.32965,-1435.264,-155.4804,-120.3892,-1437.071,-171.4633,-318.1753,-1350.707,-93.10521,-439.5865,-1232.563,-66.98586,-480.0569,-1196.166,180.2698,-108.2449,-1416.934,237.9304,-312.7718,-1364.267,189.3447,-481.007,-1233.765,129.434,-448.3288,-1194.422,,,,,,,,,,,,
2015-01-23 10:46:03.704,-6.614186,171.2933,-1399.167,12.95058,-19.45759,-1435.326,-155.9267,-121.105,-1436.084,-171.4776,-318.1808,-1350.73,-94.18125,-440.2169,-1232.574,-68.41581,-480.8955,-1196.171,180.2757,-108.2873,-1416.834,237.8754,-312.7457,-1364.186,193.0079,-443.7738,-1238.565,130.7083,-444.5405,-1190.653,,,,,,,,,,,,
2015-01-23 10:46:03.817,-6.964999,171.1988,-1398.91,12.86183,-19.54271,-1435.19,-156.0182,-120.7406,-1436.244,-171.4852,-318.1645,-1350.729,-98.74441,-442.7053,-1232.315,-74.49747,-484.2189,-1195.827,180.2195,-108.2468,-1416.7,237.7114,-312.6373,-1363.966,173.7251,-470.1244,-1216.814,111.0646,-438.4053,-1181.0,,,,,,,,,,,,
2015-01-23 10:46:03.900,-7.219801,171.1385,-1398.765,12.60799,-19.76892,-1435.086,-156.266,-121.1462,-1435.59,-171.5103,-318.198,-1350.698,-97.81919,-442.4077,-1232.573,-73.25548,-483.8109,-1196.181,180.1649,-108.1945,-1416.553,237.6129,-312.4587,-1363.796,180.1268,-474.375,-1223.072,118.2906,-442.2948,-1185.756,,,,,,,,,,,,
2015-01-23 10:46:03.986,-7.596208,171.1539,-1398.718,12.25738,-20.16125,-1434.835,-156.4324,-121.4702,-1434.938,-171.5493,-318.2097,-1350.656,-96.91474,-441.4104,-1232.08,-72.03654,-482.4772,-1195.538,180.0483,-107.9715,-1416.389,237.4616,-312.2514,-1363.665,174.498,-468.528,-1220.192,112.0875,-438.8373,-1181.886,,,,,,,,,,,,
2015-01-23 10:46:04.081,-8.033009,171.4373,-1398.63,11.97171,-20.23277,-1434.614,-156.5475,-121.192,-1435.006,-171.5987,-318.1361,-1350.643,-97.05508,-441.7074,-1232.473,-72.2072,-482.8979,-1196.065,179.8666,-107.7318,-1416.068,237.3737,-312.0836,-1363.541,193.9401,-444.3021,-1238.887,131.5317,-446.2067,-1190.169,,,,,,,,,,,,
2015-01-23 10:46:04.158,-8.277592,171.7495,-1398.629,11.64542,-20.41327,-1434.245,-156.588,-120.9249,-1435.163,-171.5948,-318.2151,-1350.569,-97.98923,-442.8485,-1232.993,-73.45406,-484.393,-1196.783,179.7066,-107.5171,-1415.846,237.3335,-311.9466,-1363.472,173.8187,-467.6115,-1217.968,110.5228,-438.0333,-1180.602,,,,,,,,,,,,
2015-01-23 10:46:04.311,-8.798713,172.0522,-1398.616,11.25694,-20.58763,-1433.764,-156.7571,-120.6575,-1435.256,-171.6216,-318.2545,-1350.511,-96.83569,-441.657,-1232.361,-71.90706,-482.7911,-1195.96,179.4732,-107.1241,-1415.571,237.2372,-311.7902,-1363.387,181.5254,-473.5396,-1224.705,119.0495,-442.8063,-1186.049,,,,,,,,,,,,
2015-01-23 10:46:04.475,-9.706509,172.4098,-1398.672,10.74369,-20.67217,-1433.312,-157.351,-121.1422,-1435.144,-171.8163,-318.2214,-1350.569,-99.29028,-444.0766,-1233.736,-75.11495,-486.0284,-1197.773,178.8739,-106.9146,-1415.203,237.1634,-311.6106,-1363.403,191.1772,-442.5306,-1238.335,128.1503,-443.1292,-1189.707,,,,,,,,,,,,
2015-01-23 10:46:04.551,-9.961069,172.4133,-1398.547,10.43065,-20.61764,-1433.573,-157.4099,-121.0409,-1435.316,-171.8588,-318.201,-1350.586,-99.27559,-443.8952,-1233.619,-75.08118,-485.7933,-1197.612,178.7525,-106.8349,-1415.161,237.0813,-311.5326,-1363.4,174.539,-468.0544,-1218.338,110.8881,-438.5246,-1180.667,,,,,,,,,,,,
2015-01-23 10:46:04.637,-10.27644,172.4243,-1398.502,9.950665,-20.72275,-1433.547,-157.6534,-120.9726,-1436.131,-171.9433,-318.2662,-1350.63,-99.42564,-443.9991,-1233.681,-75.25311,-485.91,-1197.679,178.5243,-106.8547,-1415.086,237.0344,-311.5233,-1363.402,189.2955,-440.7956,-1237.23,126.5294,-442.811,-1188.391,,,,,,,,,,,,
2015-01-23 10:46:04.723,-10.81123,172.2636,-1398.44,9.554047,-20.81845,-1433.517,-157.9006,-120.656,-1437.294,-171.9953,-318.3355,-1350.657,-98.10722,-442.4067,-1232.734,-73.47788,-483.7638,-1196.407,178.2758,-106.9593,-1414.972,237.0136,-311.4991,-1363.411,103.1117,-424.665,-1183.663,95.28642,-465.0601,-1141.784,,,,,,,,,,,,
2015-01-23 10:46:04.851,-11.50653,171.9674,-1398.324,9.589128,-20.91991,-1433.405,-158.1814,-121.0717,-1437.449,-172.1196,-318.3718,-1350.826,-98.20288,-442.4446,-1232.943,-73.56398,-483.8023,-1196.63,177.9553,-107.116,-1414.873,236.9602,-311.5217,-1363.393,103.59,-425.295,-1183.656,93.41478,-463.3706,-1140.38,,,,,,,,,,,,
2015-01-23 10:46:04.936,-11.65284,171.8822,-1398.161,9.373055,-21.03007,-1433.323,-158.275,-121.4218,-1437.164,-172.1673,-318.4342,-1350.842,-97.33213,-441.426,-1232.371,-72.38708,-482.4233,-1195.862,177.8758,-107.092,-1414.873,236.9344,-311.4883,-1363.412,103.6834,-425.3668,-1183.663,92.98314,-462.8054,-1140.032,,,,,,,,,,,,
2015-01-23 10:46:05.087,-12.08924,171.7349,-1398.118,9.210665,-21.19308,-1433.221,-158.4456,-121.7958,-1437.092,-172.249,-318.514,-1350.948,-98.80093,-442.9149,-1233.161,-74.31824,-484.3818,-1196.879,177.7133,-107.1639,-1414.877,236.9289,-311.5033,-1363.444,103.8664,-425.4989,-1183.659,91.92661,-462.1332,-1139.805,,,,,,,,,,,,
2015-01-23 10:46:05.288,-12.5492,171.4371,-1397.836,9.08165,-21.32267,-1433.05,-158.3461,-120.9517,-1438.725,-172.3606,-318.6432,-1351.087,-98.40398,-442.4846,-1233.018,-73.75175,-483.7651,-1196.642,177.5637,-107.2564,-1414.896,236.9122,-311.5045,-1363.488,103.8844,-425.4606,-1183.663,92.88039,-462.4107,-1139.988,,,,,,,,,,,,
2015-01-23 10:46:05.435,-12.75669,171.2936,-1397.683,9.067296,-21.41401,-1432.94,-158.7178,-122.2994,-1437.228,-172.3771,-318.7766,-1351.147,-97.01477,-441.0598,-1232.301,-71.894,-481.8209,-1195.665,177.466,-107.2256,-1414.979,236.9088,-311.5248,-1363.523,103.8222,-425.3652,-1183.685,93.66648,-462.6451,-1140.202,,,,,,,,,,,,
2015-01-23 10:46:05.536,-12.97372,171.3593,-1397.54,9.00709,-21.38614,-1432.948,-158.9733,-123.0825,-1436.012,-172.4887,-318.7038,-1351.252,-96.146,-439.8072,-1231.817,-70.69841,-480.1749,-1194.984,177.2599,-107.2127,-1414.943,236.8272,-311.4342,-1363.517,103.8498,-425.2492,-1183.624,93.19493,-462.903,-1140.67,,,,,,,,,,,,
2015-01-23 10:46:05.644,-13.09715,171.3309,-1397.456,8.886921,-21.48789,-1432.906,-159.0177,-123.11,-1436.075,-172.5446,-318.8183,-1351.338,-97.0867,-441.0355,-1232.561,-71.93406,-481.7746,-1195.947,177.1755,-107.246,-1415.01,236.862,-311.393,-1363.574,103.9164,-425.1207,-1183.641,92.2612,-462.7005,-1140.963,,,,,,,,,,,,
2015-01-23 10:46:05.770,-25.98458,179.7834,-1398.878,-3.832534,-10.78412,-1437.621,-172.2576,-106.8459,-1446.375,-190.3289,-310.2144,-1356.228,-98.45185,-418.5558,-1235.323,-67.82618,-454.6696,-1197.999,163.1924,-98.28143,-1421.23,225.2786,-306.2408,-1371.082,100.3181,-422.3084,-1195.251,56.64573,-438.5834,-1160.844,,,,,,,,,,,,
2015-01-23 10:46:05.852,-48.70246,167.6831,-1407.894,-25.60476,-22.95482,-1447.077,-196.5031,-121.515,-1452.829,-208.475,-322.3295,-1358.821,-100.0757,-415.0558,-1238.61,-63.9426,-445.9645,-1201.516,141.2707,-108.0327,-1429.995,199.9192,-313.7534,-1378.315,108.2073,-435.8032,-1216.962,59.93929,-432.6544,-1183.457,,,,,,,,,,,,
2015-01-23 10:46:06.022,-60.85252,172.1294,-1412.635,-36.32188,-19.12192,-1451.437,-205.3308,-116.5695,-1458.535,-220.4511,-315.4559,-1366.545,-267.9315,-158.1085,-1539.165,-280.2013,-107.6981,-1598.076,129.2403,-103.1522,-1437.432,191.3306,-310.524,-1384.824,111.135,-430.7121,-1235.481,56.88554,-429.3167,-1195.485,,,,,,,,,,,,
2015-01-23 10:46:06.175,-66.79532,172.9991,-1420.303,-42.07743,-17.53819,-1459.739,-211.4587,-114.625,-1469.152,-228.2117,-311.2646,-1378.643,-305.9938,-170.2276,-1452.398,-319.9435,-119.8079,-1511.088,124.2484,-102.4397,-1445.609,185.9943,-310.5125,-1394.334,114.3289,-431.6635,-1249.655,57.18586,-432.3113,-1208.47,,,,,,,,,,,,
2015-01-23 10:46:06.334,-73.97639,176.8643,-1429.897,-46.13225,-14.19747,-1465.308,-219.1713,-112.1594,-1475.843,-233.3667,-310.3434,-1387.062,-189.273,-462.0106,-1289.53,-174.5751,-512.5663,-1259.992,116.5789,-97.88874,-1456.403,179.3444,-306.5756,-1406.221,120.0349,-443.7225,-1268.8,58.33374,-433.2921,-1221.38,,,,,,,,,,,,
2015-01-23 10:46:06.449,-45.25226,181.5718,-1446.27,-18.67809,-8.81935,-1483.473,-189.1701,-104.5303,-1496.808,-205.4332,-306.9432,-1406.348,-178.8313,-461.7415,-1307.18,-169.9641,-513.3409,-1277.095,144.7809,-95.02282,-1469.227,208.0239,-303.0402,-1418.959,110.5587,-423.8583,-1259.286,63.665,-421.528,-1225.328,,,,,,,,,,,,
2015-01-23 10:46:06.612,-40.03147,174.6974,-1452.475,-15.36174,-15.53971,-1490.505,-185.2999,-116.7694,-1496.578,-201.7091,-311.3964,-1411.02,-95.86446,-399.579,-1284.499,-60.58291,-428.9733,-1245.295,149.1656,-102.2634,-1472.803,212.4678,-306.7536,-1421.641,109.2883,-426.6518,-1258.187,63.13256,-428.0215,-1223.274,,,,,,,,,,,,
2015-01-23 10:46:06.698,-41.03638,176.299,-1453.376,-16.15944,-14.24089,-1491.125,-186.3163,-114.9881,-1498.141,-203.6079,-309.1569,-1412.588,-119.9055,-425.8125,-1293.272,-92.00477,-464.6977,-1256.469,148.7186,-99.84184,-1474.257,212.4828,-305.0927,-1423.284,109.5592,-423.8131,-1262.67,63.32577,-424.9758,-1227.771,,,,,,,,,,,,
2015-01-23 10:46:06.774,-41.78273,176.8524,-1454.296,-17.41006,-13.19521,-1491.871,-187.4327,-113.6651,-1499.397,-204.6027,-308.7516,-1413.021,-122.3355,-426.7764,-1294.101,-94.91309,-466.118,-1257.429,148.6815,-98.644,-1475.351,212.5034,-304.1447,-1424.713,152.3179,-427.9279,-1297.001,91.57849,-424.2672,-1247.558,,,,,,,,,,,,
2015-01-23 10:46:09.981,-175.8674,190.9145,-1506.152,-156.4604,-1.417279,-1540.763,-328.1584,-99.08155,-1543.982,-339.6895,-291.1406,-1449.703,-249.7204,-416.6123,-1340.951,-215.7536,-407.4471,-1267.964,12.23976,-83.52176,-1538.853,84.58624,-292.149,-1489.155,42.63044,-423.4235,-1358.526,17.66559,-412.1128,-1282.279,,,,,,,,,,,,
2015-01-23 10:46:10.055,-175.0845,191.2752,-1506.14,-156.1022,-1.221833,-1540.365,-327.8406,-98.68455,-1543.672,-339.2078,-291.083,-1449.037,-243.6522,-412.6192,-1340.622,-210.6714,-402.282,-1267.294,12.70706,-83.38314,-1538.588,84.95936,-291.7909,-1488.875,42.9553,-423.4532,-1358.695,17.94634,-412.1151,-1282.421,,,,,,,,,,,,
2015-01-23 10:46:10.140,-174.1026,191.1882,-1506.096,-155.8964,-1.207242,-1540.435,-326.8903,-97.91268,-1544.241,-339.1336,-292.5863,-1447.992,-245.0369,-416.2428,-1340.807,-211.8502,-405.6524,-1267.563,13.06173,-83.39661,-1538.33,85.25328,-292.049,-1488.45,42.72234,-423.6907,-1358.43,17.70793,-412.3551,-1282.115,,,,,,,,,,,,
2015-01-23 10:46:10.225,-173.073,192.136,-1506.319,-154.7899,-0.9308612,-1539.864,-326.6506,-97.32726,-1543.995,-338.4099,-290.7813,-1448.053,-262.2863,-430.4002,-1346.873,-227.7334,-418.2546,-1274.44,13.8132,-83.31861,-1538.15,85.49244,-292.0184,-1487.7,43.16116,-424.1426,-1358.137,18.06881,-412.7992,-1281.786,,,,,,,,,,,,
2015-01-23 10:46:10.344,-172.4164,193.1795,-1507.593,-154.6626,-0.533435,-1539.575,-326.4063,-96.69186,-1544.027,-335.5184,-292.8931,-1445.658,-260.5135,-430.0678,-1339.951,-225.0076,-420.9919,-1267.442,14.1439,-83.09186,-1538.364,88.95912,-287.6886,-1487.157,44.17046,-418.6454,-1357.169,18.88869,-406.9948,-1280.843,,,,,,,,,,,,
2015-01-23 10:46:10.436,-172.4018,193.3582,-1507.802,-154.6313,-0.07197648,-1539.062,-326.3947,-96.55543,-1543.746,-333.2751,-297.3054,-1443.155,-188.5873,-388.1875,-1324.397,-162.3815,-377.7675,-1248.164,14.56196,-82.9343,-1538.242,92.59996,-279.2876,-1487.43,40.88724,-381.2204,-1334.468,14.95456,-372.9188,-1257.882,,,,,,,,,,,,
2015-01-23 10:46:10.518,-172.6831,193.2372,-1507.915,-154.5433,-0.08960958,-1538.638,-326.358,-96.61431,-1543.473,-331.4164,-301.4708,-1441.288,-266.8998,-445.3941,-1337.905,-230.5849,-436.4367,-1265.676,14.97316,-82.90727,-1538.01,100.219,-266.0468,-1480.659,19.14918,-316.9442,-1314.755,-6.064152,-319.6485,-1237.47,,,,,,,,,,,,
2015-01-23 10:46:10.610,-172.2243,178.9957,-1509.836,-151.2965,-50.45052,-1520.372,-326.322,-96.72764,-1543.132,-331.0184,-302.3947,-1440.903,-268.7678,-447.0493,-1337.201,-232.2395,-438.0227,-1265.04,15.42208,-83.94923,-1536.382,96.12562,-250.7718,-1445.841,-96.03283,-227.2514,-1280.848,-129.0212,-227.1235,-1263.029,,,,,,,,,,,,
2015-01-23 10:46:10.685,-172.7714,184.127,-1509.113,-152.8136,-45.05739,-1523.585,-326.0763,-96.33307,-1543.188,-330.9513,-302.216,-1440.986,-270.1577,-447.5089,-1337.384,-233.5186,-438.4541,-1265.252,15.91495,-83.58569,-1533.93,93.24126,-250.1156,-1441.631,-94.67622,-185.8668,-1287.241,-140.8363,-161.0314,-1274.546,,,,,,,,,,,,
2015-01-23 10:46:11.007,-173.9715,193.1162,-1507.449,-140.7771,6.911764,-1520.682,-328.4296,-105.8786,-1535.56,-335.1165,-292.1237,-1447.531,-270.9991,-435.1118,-1343.015,-236.6975,-426.193,-1269.689,14.54057,-57.27782,-1518.7,36.74189,-205.3507,-1375.979,-109.4282,-110.3541,-1309.612,-166.7333,-53.73709,-1321.592,,,,,,,,,,,,
