t,x1,y1,z1,x2,y2,z2,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,gameNum,roundNum,difficulty,totalEggs,lhTime,lhCaughtEggs,rhTime,rhCaughtEggs,rhDominant,xScale,yScale,timeScale
2015-01-08 11:14:06.955,-51.66192,228.4833,-1367.404,-56.95843,63.94028,-1465.674,-294.4604,33.60199,-1496.398,-319.0486,-170.9055,-1351.932,-316.7568,-269.6094,-1154.717,-334.358,-200.9743,-1164.615,146.2769,-3.149669,-1459.074,225.537,-163.2146,-1278.088,248.103,-232.5523,-1099.719,214.7065,-256.2047,-1029.972,,,,,,,,,,,,
2015-01-08 11:14:07.035,-51.66548,228.4414,-1367.275,-56.90673,63.55971,-1465.409,-294.5945,33.10009,-1496.129,-320.5875,-168.4889,-1348.272,-320.1072,-258.2769,-1161.115,-334.827,-199.9451,-1165.604,146.0148,-2.987579,-1459.269,225.341,-161.9434,-1277.994,248.2878,-232.9105,-1098.675,214.7167,-256.522,-1029.122,,,,,,,,,,,,
2015-01-08 11:14:07.146,-51.54792,228.3001,-1366.726,-56.93029,62.98713,-1465.141,-294.6615,32.76945,-1495.936,-322.2614,-162.4353,-1340.603,-317.7578,-265.7767,-1157.312,-334.3203,-201.3173,-1164.786,145.6102,-2.347992,-1460.211,218.5974,-167.7871,-1283.92,248.3439,-233.116,-1098.227,214.7089,-256.7749,-1028.946,,,,,,,,,,,,
2015-01-08 11:14:07.244,-51.50705,228.0506,-1366.143,-57.10085,62.76941,-1465.07,-294.601,32.82366,-1495.985,-310.1418,-178.8405,-1366.91,-317.4531,-268.2418,-1157.322,-334.2698,-201.3396,-1164.658,145.6451,-2.364761,-1460.406,219.6283,-164.9136,-1282.575,248.3754,-233.1867,-1098.028,214.7175,-256.8434,-1028.906,,,,,,,,,,,,
2015-01-08 11:14:07.351,-51.56149,227.9564,-1365.821,-57.25094,62.71311,-1465.201,-294.676,32.83589,-1496.042,-311.2193,-179.1673,-1368.66,-317.3538,-267.1357,-1158.466,-334.4756,-200.7972,-1165.166,145.5456,-2.350885,-1460.552,218.1421,-166.0781,-1283.91,248.3602,-233.2103,-1098.026,214.7,-256.8737,-1028.999,,,,,,,,,,,,
2015-01-08 11:14:07.449,-51.64676,227.6269,-1365.3,-57.38333,62.68139,-1465.313,-294.7732,32.64437,-1495.95,-318.1324,-173.423,-1356.251,-316.6555,-268.0367,-1156.449,-316.1633,-299.5746,-1093.009,145.5234,-2.186175,-1460.978,221.8226,-161.1817,-1279.362,182.5913,-249.6402,-1050.091,162.1869,-273.2705,-975.6478,,,,,,,,,,,,
2015-01-08 11:14:07.534,-51.63837,227.6349,-1365.251,-57.61259,62.58717,-1465.392,-294.771,32.61398,-1495.929,-316.6343,-181.5682,-1359.486,-316.8235,-267.5263,-1156.434,-334.7896,-199.966,-1165.857,145.0015,-1.196174,-1462.372,191.1503,-148.96,-1253.309,158.3678,-229.0987,-1045.79,150.8663,-263.8669,-971.8571,,,,,,,,,,,,
2015-01-08 11:14:07.612,-51.6274,227.654,-1365.219,-57.72339,62.50801,-1465.394,-294.7661,32.76656,-1496.009,-321.7494,-169.097,-1337.566,-316.2377,-269.6682,-1154.388,-314.4005,-303.192,-1096.488,145.0963,-1.283101,-1462.342,192.5967,-146.9913,-1249.973,199.3974,-234.7729,-1070.589,177.1468,-262.8751,-996.3339,,,,,,,,,,,,
2015-01-08 11:14:07.701,-51.64519,227.6039,-1365.056,-57.92814,62.42522,-1465.501,-294.8227,32.77555,-1496.097,-306.1063,-192.1776,-1377.678,-316.2382,-269.8805,-1154.787,-319.6155,-295.7815,-1083.649,144.7495,-0.5851703,-1463.101,222.8359,-164.0794,-1277.564,249.0542,-230.3434,-1100.098,214.9533,-254.8462,-1029.313,,,,,,,,,,,,
2015-01-08 11:14:07.782,-51.68208,227.6071,-1364.963,-57.95225,62.41128,-1465.582,-294.8037,32.77991,-1496.124,-308.8848,-187.0966,-1368.276,-318.1605,-265.9175,-1159.089,-334.9401,-199.8745,-1167.071,144.569,-0.3922388,-1463.329,222.1995,-164.5378,-1278.87,249.8593,-231.9641,-1096.225,215.1002,-256.2022,-1025.782,,,,,,,,,,,,
2015-01-08 11:14:07.884,-51.67134,227.6053,-1364.91,-57.95778,62.37723,-1465.751,-294.787,32.75316,-1496.076,-320.381,-167.8551,-1338.292,-317.1459,-268.1853,-1157.368,-316.0675,-301.6287,-1100.218,144.0942,0.5713235,-1464.735,224.6593,-157.41,-1276.365,249.471,-231.906,-1097.368,215.0156,-256.009,-1026.838,,,,,,,,,,,,
2015-01-08 11:14:08.008,-51.77592,227.4371,-1364.607,-57.99176,62.48639,-1466.242,-294.7277,32.92145,-1496.176,-316.5956,-179.3508,-1357.829,-317.8159,-267.4181,-1158.941,-318.2227,-296.7738,-1095.804,143.334,1.510465,-1465.917,221.4253,-160.146,-1281.046,248.8911,-231.5297,-1099.463,214.954,-255.4883,-1028.833,,,,,,,,,,,,
2015-01-08 11:14:08.107,-51.80765,227.2461,-1364.452,-57.98972,62.4398,-1466.311,-294.6894,32.87482,-1496.089,-317.2525,-174.9723,-1351.435,-317.2053,-267.1672,-1156.983,-317.1896,-297.8988,-1095.323,144.5794,-0.1561404,-1464.797,226.788,-151.1211,-1272.848,248.8732,-232.0093,-1098.748,214.8217,-255.9167,-1028.296,,,,,,,,,,,,
2015-01-08 11:14:08.188,-51.96357,227.1534,-1364.291,-58.00544,62.41643,-1466.406,-294.7283,33.06573,-1496.199,-318.4691,-172.6792,-1349.041,-317.3361,-267.1085,-1156.855,-316.9584,-298.5849,-1095.951,144.3123,-0.3100833,-1464.477,220.5115,-161.3742,-1279.523,248.8158,-232.1482,-1098.636,214.7452,-256.0514,-1028.28,,,,,,,,,,,,
2015-01-08 11:14:08.273,-51.99913,227.1059,-1364.276,-58.05782,62.42891,-1466.585,-294.8299,32.64339,-1495.953,-331.9153,-153.5425,-1362.575,-316.8232,-269.3286,-1157.434,-311.7925,-307.924,-1092.211,144.5817,-0.7584008,-1463.919,221.5506,-160.2262,-1278.546,248.8173,-232.5713,-1098.024,214.6318,-256.4886,-1027.855,,,,,,,,,,,,
2015-01-08 11:14:08.374,-52.01074,227.1146,-1364.255,-58.13589,62.39661,-1466.606,-294.8781,32.7065,-1496.024,-320.6015,-176.3132,-1356.601,-317.6194,-267.5884,-1157.494,-335.9054,-197.6106,-1167.92,144.5854,-0.8855277,-1463.714,222.619,-159.133,-1278.331,246.5366,-283.2323,-1061.67,206.3123,-292.7603,-991.371,,,,,,,,,,,,
2015-01-08 11:14:08.473,-52.10771,227.0912,-1364.236,-58.40628,62.72852,-1467.167,-294.8504,32.70144,-1495.981,-330.7531,-155.7412,-1361.19,-318.0435,-266.5025,-1156.606,-313.807,-303.423,-1091.568,144.571,-1.048,-1463.427,191.5243,-144.8856,-1254.063,198.6088,-215.5883,-1079.241,179.5683,-248.4358,-1007.073,,,,,,,,,,,,
2015-01-08 11:14:08.599,-52.1464,227.0906,-1364.27,-58.52399,62.9845,-1467.353,-294.8076,32.79657,-1496.037,-320.6874,-170.68,-1347.415,-317.8955,-265.5564,-1157.574,-335.6892,-197.9596,-1167.538,144.485,-0.6700959,-1463.801,223.8347,-156.6769,-1276.848,249.4381,-232.336,-1097.243,215.2527,-256.1458,-1027.29,,,,,,,,,,,,
2015-01-08 11:14:08.683,-52.19225,227.1088,-1364.32,-58.9515,63.17461,-1467.534,-294.8785,33.00021,-1496.203,-322.102,-164.8532,-1339.969,-318.0688,-266.2417,-1157.275,-335.5254,-198.4013,-1166.785,144.4842,-0.6848925,-1463.711,224.4562,-154.8854,-1275.83,249.1251,-232.6774,-1097.612,215.0969,-256.3186,-1027.596,,,,,,,,,,,,
2015-01-08 11:14:08.776,-52.38344,227.1686,-1364.484,-59.04536,63.06333,-1467.3,-294.9568,33.21974,-1496.407,-321.2153,-169.4414,-1347.985,-317.8868,-267.7861,-1156.4,-316.7773,-300.5677,-1095.694,143.9902,-0.1515903,-1464.176,224.848,-153.0467,-1276.168,248.6615,-232.6697,-1098.72,214.9488,-256.1706,-1028.607,,,,,,,,,,,,
2015-01-08 11:14:08.850,-52.50782,227.274,-1364.944,-59.01958,63.07218,-1467.354,-294.999,33.33532,-1496.507,-322.8463,-166.4985,-1344.619,-318.0083,-263.0137,-1156.157,-316.3956,-295.1854,-1096.493,144.4763,0.1118832,-1464.525,220.9729,-162.2769,-1283.9,248.879,-234.1184,-1096.461,214.8081,-257.3447,-1026.498,,,,,,,,,,,,
2015-01-08 11:14:08.954,-52.63744,227.1834,-1365.231,-58.91054,63.0362,-1467.419,-294.9722,33.30444,-1496.495,-322.5297,-164.4435,-1342.226,-318.0381,-263.4287,-1156.746,-335.4014,-198.5636,-1166.077,145.9618,-0.6662056,-1464.056,224.4916,-158.5659,-1280.625,248.8104,-234.1553,-1096.458,214.7409,-257.3925,-1026.597,,,,,,,,,,,,
2015-01-08 11:14:09.049,-52.81284,227.2065,-1365.615,-58.90692,63.03836,-1467.424,-294.8575,33.21905,-1496.41,-320.0823,-167.5898,-1347.004,-317.6779,-266.4974,-1157.858,-316.8765,-299.4666,-1097.965,146.7299,-0.7221462,-1464.137,228.9188,-150.3735,-1275.482,248.7217,-234.386,-1096.249,214.6365,-257.5862,-1026.481,,,,,,,,,,,,
2015-01-08 11:14:09.188,-52.98854,227.2874,-1366.135,-59.32388,63.19846,-1467.892,-294.9022,32.96907,-1496.226,-322.1749,-165.7671,-1345.054,-318.3403,-264.0193,-1158.895,-335.1052,-199.2808,-1165.21,147.4632,-0.8674241,-1463.999,227.1518,-151.9418,-1276.164,248.6648,-234.4391,-1096.192,214.6011,-257.631,-1026.535,,,,,,,,,,,,
2015-01-08 11:14:09.279,-53.24852,227.2248,-1366.297,-59.52641,63.35136,-1468.489,-294.9241,33.05322,-1496.318,-329.6286,-153.0463,-1361.597,-318.0012,-267.3041,-1158.614,-335.0606,-199.3266,-1164.791,147.5309,-0.9490054,-1464.0,226.8244,-151.8462,-1276.341,246.9683,-233.5235,-1102.387,214.1174,-256.5351,-1032.173,,,,,,,,,,,,
2015-01-08 11:14:09.370,-53.4546,227.1682,-1366.529,-60.20576,63.6425,-1469.224,-295.1327,33.53492,-1496.852,-324.4582,-157.2437,-1336.1,-317.0629,-268.8529,-1157.115,-335.2086,-199.0191,-1165.208,147.3841,-0.7299843,-1464.32,226.5162,-151.0524,-1276.592,247.1283,-233.199,-1102.287,214.3083,-256.2421,-1032.154,,,,,,,,,,,,
2015-01-08 11:14:09.456,-53.64511,227.2432,-1366.957,-60.3233,63.67929,-1469.255,-295.3252,33.8024,-1497.132,-328.8246,-154.7368,-1334.727,-317.112,-269.0102,-1156.89,-335.1931,-199.05,-1165.154,147.2151,-0.3849553,-1464.854,226.295,-149.9228,-1276.745,247.0963,-233.2711,-1102.28,214.3344,-256.2379,-1032.15,,,,,,,,,,,,
2015-01-08 11:14:09.545,-53.97532,227.366,-1367.424,-60.62384,63.81557,-1469.374,-295.5053,34.03141,-1497.373,-314.9052,-177.9495,-1369.822,-316.9935,-268.4926,-1157.429,-317.6897,-298.6736,-1089.788,146.7983,0.1936933,-1465.78,225.6773,-149.9937,-1278.648,247.1353,-233.0958,-1102.456,214.4475,-256.0374,-1032.364,,,,,,,,,,,,
2015-01-08 11:14:09.683,-54.57864,227.5322,-1367.947,-61.53744,64.16269,-1469.265,-295.9047,34.40052,-1497.802,-320.9618,-167.1079,-1353.783,-316.7062,-268.4176,-1157.667,-315.2877,-302.1875,-1095.452,146.1258,0.8005264,-1466.314,221.6561,-156.6707,-1285.048,248.0619,-235.3755,-1096.964,214.4174,-258.1604,-1027.384,,,,,,,,,,,,
2015-01-08 11:14:09.807,-55.00011,227.5449,-1368.413,-61.52662,64.0524,-1468.751,-296.0769,34.68554,-1498.209,-326.6696,-159.1207,-1344.318,-317.0763,-266.1874,-1159.1,-333.0579,-205.0214,-1159.944,145.5229,1.394863,-1467.225,224.8306,-148.168,-1280.872,248.1633,-235.1001,-1096.774,214.4625,-258.0497,-1027.358,,,,,,,,,,,,
2015-01-08 11:14:09.920,-55.98341,227.6898,-1369.611,-61.3306,64.28253,-1468.052,-296.2945,34.76635,-1498.37,-329.7028,-154.6631,-1339.837,-316.823,-265.9485,-1159.274,-334.2757,-201.7706,-1163.531,145.212,1.963643,-1467.834,225.3696,-144.6708,-1279.961,248.342,-234.8065,-1096.553,214.5714,-257.8539,-1027.32,,,,,,,,,,,,
2015-01-08 11:14:10.027,-56.52488,227.9666,-1370.688,-61.39137,64.45612,-1467.974,-296.5077,35.02672,-1498.672,-329.9635,-156.2086,-1343.229,-316.2447,-269.2923,-1156.979,-334.4199,-201.3709,-1164.128,145.0181,1.646449,-1467.252,225.2176,-145.3851,-1280.233,248.445,-234.4259,-1096.743,214.6856,-257.5727,-1027.627,,,,,,,,,,,,
2015-01-08 11:14:10.111,-57.33051,228.9864,-1372.622,-61.89388,65.02387,-1467.971,-296.8048,35.2595,-1498.93,-310.1998,-169.1651,-1360.819,-315.9261,-268.5271,-1157.541,-317.8348,-301.6478,-1092.939,145.0883,1.647737,-1467.282,220.5032,-158.273,-1290.603,248.478,-234.2101,-1096.891,214.741,-257.4033,-1027.872,,,,,,,,,,,,
2015-01-08 11:14:10.210,-58.11623,230.2561,-1374.593,-62.34497,66.46555,-1468.186,-296.8885,35.35936,-1498.989,-318.4534,-166.4731,-1358.398,-316.2556,-268.3008,-1156.342,-334.5882,-200.5684,-1164.755,144.7569,2.189506,-1467.603,220.9837,-153.5669,-1287.721,248.9747,-229.1798,-1099.683,215.6189,-253.6075,-1031.003,,,,,,,,,,,,
2015-01-08 11:14:10.309,-58.8673,231.875,-1376.929,-61.94887,67.25574,-1467.844,-296.8637,35.79,-1499.281,-321.5539,-162.8458,-1354.792,-316.3642,-268.4123,-1154.127,-314.6343,-303.6011,-1090.396,144.5834,2.284858,-1467.543,220.0324,-154.3957,-1288.718,248.9888,-230.154,-1098.783,215.4906,-254.3689,-1030.199,,,,,,,,,,,,
2015-01-08 11:14:10.414,-59.35257,233.0876,-1378.835,-62.6433,68.70735,-1468.612,-296.9557,35.96529,-1499.365,-321.4312,-163.0503,-1355.892,-316.4478,-268.4705,-1154.537,-314.7868,-303.6106,-1090.578,144.4121,2.279071,-1467.438,219.6494,-155.5903,-1290.042,249.0416,-230.3978,-1098.498,215.4907,-254.5598,-1029.991,,,,,,,,,,,,
